lon,lat,mp_measurement,date,S1_image_found,S1_image_date,VV_backscatter,VH_backscatter,VV_VH_ratio,backscatter_diff,backscatter_sum,chlorophyll_a,SST_celsius,month_sin,month_cos,season,abs_lat,lat_zone,VV_SST_interaction,VH_SST_interaction,sst_squared,roughness_proxy,cross_pol_ratio,roughness_SST
-0.961667,37.341667,0.000216,18/03/2015,True,17/03/2015,-11.81183984,-30.18768288,0.391280109,18.37584304,-41.99952272,0.4109727175,14.54988044,1.0,6.12e-17,2.0,37.341667,2.0,-171.8608575,-439.2271768,211.6990209,18.37584304,2.555713867,267.3663193
27.9925,42.689167,0.000214269,08/08/2017,True,05/08/2017,-17.03170727,-31.23050472,0.545354852,14.19879745,-48.26221199,0.5314251166666667,26.73874008,-0.866025404,-0.5,3.0,42.689167,2.0,-455.4063938,-835.0643482,714.9602211,14.19879745,1.833668476,379.6579544
28.035,43.1275,0.000212791,09/08/2017,True,06/08/2017,-16.28802123,-24.86954376,0.654938482,8.581522533,-41.15756499,0.8129342843749999,27.13307319,-0.866025404,-0.5,3.0,43.1275,2.0,-441.944072,-674.7871509,736.2036605,8.581522533,1.526860962,232.8430789
-153.7496,22.413,0.000210769,11/01/2019,True,13/01/2019,-25.13123738,-41.74860966,0.601965852,16.61737228,-66.87984704,0.104403286625,24.3158538,0.5,0.866025404,1.0,22.413,1.0,-611.087494,-1015.153089,591.2607459,16.61737228,1.6612238,404.0655948
-0.878333,37.508333,0.00021,18/03/2015,True,17/03/2015,-13.49440382,-25.34662602,0.532394482,11.8522222,-38.84102984,0.6494492559999999,13.76748971,1.0,6.12e-17,2.0,37.508333,2.0,-185.7840657,-348.9594129,189.5437729,11.8522222,1.878306471,163.1753471
25.242,37.14,0.000202381,28/07/2017,True,28/07/2017,-49.9523906,-50.30644246,0.992962097,0.354051859,-100.2588331,0.13685107,23.14905596,-0.5,-0.866025404,3.0,37.14,2.0,-1156.350685,-1164.546652,535.878792,0.354051859,1.007087786,8.195966292
-154.3769,20.988,0.000201166,14/01/2019,True,12/01/2019,-16.10755946,-33.05934644,0.487231636,16.95178698,-49.1669059,0.0842302978333333,24.20286297,0.5,0.866025404,1.0,20.988,1.0,-389.8490543,-800.1308318,585.7785758,16.95178698,2.052411883,410.2817774
9.992533,42.9736,0.000192163,11/06/2018,True,11/06/2018,-21.66529898,-26.66156908,0.812604049,4.9962701,-48.32686806,0.1423839158333333,20.96500015,1.22e-16,-1.0,3.0,42.9736,2.0,-454.2129965,-558.9597999,439.5312314,4.9962701,1.230611639,104.7468034
17.456667,40.26,0.000190422,17/04/2021,True,17/04/2021,-17.46684645,-29.05501527,0.601164594,11.58816882,-46.52186171,0.278104958,14.1562355,0.866025404,-0.5,2.0,40.26,2.0,-247.2647918,-411.3096386,200.3990036,11.58816882,1.663437951,164.0448468
-0.861667,37.56,0.000189,17/03/2015,True,17/03/2015,-15.71004706,-26.68015567,0.588828913,10.97010861,-42.39020272,0.691880032,13.8891133,1.0,6.12e-17,2.0,37.56,2.0,-218.1986236,-370.5637049,192.9074683,10.97010861,1.698286171,152.3650814
10.270481,33.786893,0.00018485,20/11/2019,True,20/11/2019,-20.12377161,-35.45575442,0.567574204,15.33198281,-55.57952602,12.985257777777775,18.91435041,-0.5,0.866025404,4.0,33.786893,2.0,-380.6280678,-670.6225633,357.7526516,15.33198281,1.761884159,289.9944955
-76.84864,17.94908,0.00018,02/11/2017,True,02/11/2017,-16.94073562,-24.6622499,0.686909576,7.721514275,-41.60298552,0.8983949683333333,29.94296013,-0.5,0.866025404,4.0,17.94908,1.0,-507.2557713,-738.4607653,896.5808612,7.721514275,1.45579569,231.2049941
-0.878333,37.508333,0.000174,18/03/2015,True,17/03/2015,-13.49440382,-25.34662602,0.532394482,11.8522222,-38.84102984,0.6494492559999999,13.76748971,1.0,6.12e-17,2.0,37.508333,2.0,-185.7840657,-348.9594129,189.5437729,11.8522222,1.878306471,163.1753471
25.693,37.173,0.00017381,28/07/2017,True,29/07/2017,-22.71696969,-30.76051821,0.73851063,8.043548523,-53.47748791,0.12665853875,22.8362848,-0.5,-0.866025404,3.0,37.173,2.0,-518.7711897,-702.4559546,521.4959035,8.043548523,1.35407665,183.6847649
8.761267,44.415875,0.000171119,10/09/2018,True,07/09/2018,-16.61883537,-29.89611872,0.555886051,13.27728335,-46.51495409,0.1350950866666666,25.88899943,-1.0,-1.84e-16,4.0,44.415875,2.0,-430.2450194,-773.9806006,670.2402915,13.27728335,1.798929832,343.7355812
17.883333,40.039167,0.000169886,25/04/2021,True,23/04/2021,-18.41332474,-29.49295519,0.624329594,11.07963045,-47.90627992,0.332965724375,15.07038427,0.866025404,-0.5,2.0,40.039167,2.0,-277.4958794,-444.4701678,227.116482,11.07963045,1.601718082,166.9742884
2.795861,36.728415,0.00016852,26/06/2018,True,25/06/2018,-35.95429085,-47.88287988,0.750879875,11.92858902,-83.83717073,0.1785424287499999,21.32597492,1.22e-16,-1.0,3.0,36.728415,2.0,-766.7603051,-1021.149095,454.7972064,11.92858902,1.331770944,254.3887904
24.3,37.7,0.000166667,10/06/2015,True,09/06/2015,-22.02202667,-26.56595803,0.828956616,4.543931365,-48.5879847,0.1528490957142857,20.63500023,1.22e-16,-1.0,3.0,37.7,2.0,-454.4245254,-548.1885501,425.8032344,4.543931365,1.206335749,93.76402477
25.3,37.5,0.000166667,15/06/2015,True,16/06/2015,-23.74336369,-24.18668581,0.98167082,0.443322117,-47.9300495,0.142428774,20.06837864,1.22e-16,-1.0,3.0,37.5,2.0,-476.4908128,-485.3875689,402.7398213,0.443322117,1.018671412,8.896756103
-2.698333,36.656667,0.000164,24/03/2015,True,22/03/2015,-18.94417247,-30.15878307,0.628147775,11.2146106,-49.10295554,0.5791669857142858,13.05999947,1.0,6.12e-17,2.0,36.656667,2.0,-247.4108824,-393.8736908,170.5635861,11.2146106,1.591982079,146.4628085
28.078333,43.163333,0.000163252,09/08/2017,True,06/08/2017,-21.45236163,-47.77519834,0.44902716,26.32283671,-69.22755997,0.783549556,26.86215795,-0.866025404,-0.5,3.0,43.163333,2.0,-576.2567264,-1283.344924,721.5755296,26.32283671,2.227036779,707.0881973
17.410833,40.242778,0.00016317,17/04/2021,True,17/04/2021,-15.9717038,-31.06329698,0.514166407,15.09159317,-47.03500078,0.299964362,14.22434852,0.866025404,-0.5,2.0,40.242778,2.0,-227.1870813,-441.8551624,202.3320908,15.09159317,1.944895633,214.668081
9.450217,41.6319,0.0001598,05/06/2018,True,04/06/2018,-17.38546492,-27.95890203,0.621822162,10.57343711,-45.34436695,0.1410543916666666,21.99957966,1.22e-16,-1.0,3.0,41.6319,2.0,-382.4729204,-615.0840924,483.981505,10.57343711,1.60817684,232.611172
25.159,37.471,0.000159524,28/07/2017,True,28/07/2017,-18.72741876,-28.20693049,0.663929695,9.479511727,-46.93434925,0.1391489181818181,22.79359582,-0.5,-0.866025404,3.0,37.471,2.0,-426.8652139,-642.9373727,519.5480102,9.479511727,1.506183572,216.0721588
2.80062,36.760775,0.000156635,26/06/2018,True,25/06/2018,-24.9783141,-38.47473112,0.64921348,13.49641703,-63.45304522,0.1613676842857143,20.77067977,1.22e-16,-1.0,3.0,36.760775,2.0,-518.8165633,-799.1463194,431.4211382,13.49641703,1.540325379,280.3297561
28.614167,43.385,0.000152369,09/08/2017,True,06/08/2017,-20.44284599,-30.05924922,0.68008505,9.616403223,-50.50209521,1.04987812,26.12764594,-0.866025404,-0.5,3.0,43.385,2.0,-534.1234422,-785.3774208,682.6538824,9.616403223,1.470404328,251.2539787
8.761267,44.415875,0.00015054,15/05/2019,True,12/05/2019,-24.88214865,-29.23781816,0.851026178,4.355669511,-54.11996681,0.40622778,16.75800018,0.5,-0.866025404,2.0,44.415875,2.0,-416.9750516,-489.9673621,280.8305701,4.355669511,1.175051985,72.99231047
-0.961667,37.341667,0.000149,18/03/2015,True,17/03/2015,-11.81183984,-30.18768288,0.391280109,18.37584304,-41.99952272,0.4109727175,14.54988044,1.0,6.12e-17,2.0,37.341667,2.0,-171.8608575,-439.2271768,211.6990209,18.37584304,2.555713867,267.3663193
23.468,36.806,0.000133333,19/03/2019,True,20/03/2019,-21.79214257,-47.92707925,0.454693733,26.13493668,-69.71922182,0.1944530422222222,16.72920364,1.0,6.12e-17,2.0,36.806,2.0,-364.5651908,-801.7818685,279.8662544,26.13493668,2.199282567,437.2166777
8.526189,44.175217,0.000131326,11/09/2018,True,08/09/2018,-22.45241733,-35.0431189,0.640708305,12.59070157,-57.49553622,0.14401058,25.37931743,-1.0,-1.84e-16,4.0,44.175217,2.0,-569.8270264,-889.3704381,644.1097531,12.59070157,1.56077265,319.5434118
23.62655,37.9142,0.000128726,15/03/2019,True,14/03/2019,-45.48777732,-45.44484889,1.000944627,-0.042928432,-90.93262622,0.4727346749999999,14.82499981,1.0,6.12e-17,2.0,37.9142,2.0,-674.3562902,-673.7198762,219.7806193,-0.042928432,0.999056264,-0.636414002
9.608947,44.129778,0.000127376,01/04/2019,True,31/03/2019,-26.59411777,-36.92966513,0.720128863,10.33554736,-63.5237829,0.42794961625,14.38999939,0.866025404,-0.5,2.0,44.129778,2.0,-382.6893385,-531.4178587,207.0720824,10.33554736,1.388640355,148.7285202
10.266283,42.841783,0.000126938,24/05/2018,True,23/05/2018,-33.06684232,-32.30832615,1.023477421,-0.758516173,-65.37516847,0.2295505133333333,19.79209205,0.5,-0.866025404,2.0,42.841783,2.0,-654.461987,-639.449365,391.7269076,-0.758516173,0.977061125,-15.01262192
17.944444,40.0025,0.000122164,25/04/2021,True,23/04/2021,-23.02999777,-26.15126946,0.8806455,3.121271687,-49.18126723,0.3418530283333333,15.1240551,0.866025404,-0.5,2.0,40.0025,2.0,-348.3069551,-395.5132401,228.7370426,3.121271687,1.135530699,47.20628496
10.448833,42.8835,0.00012145,07/06/2019,True,05/06/2019,-18.18932906,-29.80615936,0.610254036,11.6168303,-47.99548842,0.1761078428571428,20.43667197,1.22e-16,-1.0,3.0,42.8835,2.0,-371.7293513,-609.1387014,417.6575611,11.6168303,1.638661836,237.4093501
23.5,37.844,0.00012,11/11/2015,True,12/11/2015,-22.27685098,-28.09561347,0.792894272,5.818762487,-50.37246445,0.3525849563636364,21.70282245,-0.5,0.866025404,4.0,37.844,2.0,-483.4705416,-609.7541107,471.0125023,5.818762487,1.2612022,126.2835691
148.876033,-20.12045,0.000118492,19/03/2020,True,20/03/2020,-19.56201158,-28.44141772,0.687800157,8.879406144,-48.0034293,2.0961957500000006,29.36411124,1.0,6.12e-17,2.0,20.12045,1.0,-574.4210841,-835.1569539,862.251029,8.879406144,1.453910688,260.7358698
78.170497,8.744239,0.000118,06/05/2021,True,08/05/2021,-17.40802769,-24.69876732,0.704813624,7.290739628,-42.10679501,1.6068156425,32.51120281,0.5,-0.866025404,2.0,8.744239,1.0,-565.9559188,-802.9866334,1056.978308,7.290739628,1.4188148,237.0307146
10.087773,34.002287,0.000116991,07/11/2019,True,08/11/2019,-18.87207755,-41.76822804,0.451828541,22.89615049,-60.64030559,5.242206,22.54364006,-0.5,0.866025404,4.0,34.002287,2.0,-425.4453234,-941.6078988,508.215707,22.89615049,2.213228932,516.1625754
9.46515,41.7355,0.000115463,05/06/2018,True,04/06/2018,-18.19966735,-27.16506913,0.669965803,8.965401775,-45.36473648,0.13437782,22.1790766,1.22e-16,-1.0,3.0,41.7355,2.0,-403.6518163,-602.4961491,491.9114389,8.965401775,1.492613497,198.8443327
5.2803,43.2475,0.000112094,16/10/2018,True,13/10/2018,-13.04105656,-23.78530077,0.54828218,10.74424421,-36.82635733,0.2360732419999999,21.83850915,-0.866025404,0.5,4.0,43.2475,2.0,-284.7972331,-519.4355086,476.9204821,10.74424421,1.823878354,234.6382756
10.134875,33.936532,0.00011076,07/11/2019,True,08/11/2019,-22.20628563,-32.8799351,0.675374984,10.67364947,-55.08622072,8.4894491375,22.57919057,-0.5,0.866025404,4.0,33.936532,2.0,-501.3999552,-742.4023206,509.819847,10.67364947,1.480658929,241.0023654
-76.83644,17.93286,0.00011,16/11/2017,True,14/11/2017,-17.16357446,-22.19930987,0.77315802,5.035735407,-39.36288433,0.5644297933333333,28.30476306,-0.5,0.866025404,4.0,17.93286,1.0,-485.8109084,-628.346206,801.159612,5.035735407,1.293396659,142.5352975
5.2947,43.2465,0.000108312,16/10/2018,True,13/10/2018,-19.06311598,-26.46803156,0.720231723,7.404915578,-45.53114754,0.2462714208333333,21.84430902,-0.866025404,0.5,4.0,43.2465,2.0,-416.4205964,-578.1758606,477.1738365,7.404915578,1.388442036,161.7552641
9.630333,43.052133,0.00010815,12/06/2018,True,11/06/2018,-21.6845395,-38.57156472,0.56218978,16.88702522,-60.25610422,0.1507098741666666,22.22990474,1.22e-16,-1.0,3.0,43.052133,2.0,-482.0452473,-857.4422093,494.1686647,16.88702522,1.778758766,375.3969619
78.127822,8.493267,0.000107,08/05/2021,True,08/05/2021,-15.50615872,-26.18850164,0.592097972,10.68234292,-41.69466037,1.4176901266666666,31.67640022,0.5,-0.866025404,2.0,8.493267,1.0,-491.1792896,-829.5574593,1003.394331,10.68234292,1.688909685,338.3781697
9.392983,41.4411,0.0001003,30/05/2018,True,29/05/2018,-18.23784111,-47.53899347,0.383639614,29.30115235,-65.77683458,0.1866067328571428,19.86863293,0.5,-0.866025404,2.0,41.4411,2.0,-362.3609706,-944.5348113,394.7625747,29.30115235,2.606612985,582.1738407
24.3,37.8,0.0001,10/06/2015,True,09/06/2015,-19.8588719,-26.16084692,0.759106613,6.301975025,-46.01971882,0.1594874775,19.25499916,1.22e-16,-1.0,3.0,37.8,2.0,-382.3825618,-503.7270856,370.7549927,6.301975025,1.317338017,121.3445238
24.4,37.8,0.0001,10/06/2015,True,09/06/2015,-18.06470097,-30.11559814,0.599845332,12.05089717,-48.18029912,0.1686492333333333,19.41071365,1.22e-16,-1.0,3.0,37.8,2.0,-350.6487378,-584.565252,376.7758044,12.05089717,1.66709641,233.9165142
25.3,37.5,0.0001,15/06/2015,True,16/06/2015,-23.74336369,-24.18668581,0.98167082,0.443322117,-47.9300495,0.142428774,20.06837864,1.22e-16,-1.0,3.0,37.5,2.0,-476.4908128,-485.3875689,402.7398213,0.443322117,1.018671412,8.896756103
-168.75,69.59,0.0001,21/09/2017,True,18/09/2017,-16.23237255,-29.15947872,0.556675677,12.92710616,-45.39185127,1.1000170986666666,5.670000076,-1.0,-1.84e-16,4.0,69.59,3.0,-92.03755361,-165.3342465,32.14890087,12.92710616,1.796378109,73.29669294
9.604611,44.139861,9.83e-05,01/04/2019,True,31/03/2019,-36.21002975,-47.35534889,0.764644979,11.14531915,-83.56537864,0.4411821999999999,14.38921678,0.866025404,-0.5,2.0,44.139861,2.0,-521.0339677,-681.4063811,207.0495597,11.14531915,1.307796465,160.3724133
8.526189,44.175217,9.8e-05,04/07/2019,True,04/07/2019,-19.68918228,-35.85497246,0.54913394,16.16579017,-55.54415474,0.1401443411111111,26.25047932,-0.5,-0.866025404,3.0,44.175217,2.0,-516.8504724,-941.2102131,689.0876646,16.16579017,1.821049343,424.3597407
19.28,39.84,9.67e-05,23/04/2015,True,20/04/2015,-17.49161426,-25.73184157,0.679765349,8.240227303,-43.22345583,0.2269059108333333,16.03416661,0.866025404,-0.5,2.0,39.84,2.0,-280.4634574,-412.5886349,257.094499,8.240227303,1.471095874,132.1251775
9.604611,44.139861,9.64e-05,05/09/2018,True,02/09/2018,-23.78844409,-25.2718768,0.941301047,1.483432711,-49.06032089,0.14682971,24.63710892,-1.0,-1.84e-16,4.0,44.139861,2.0,-586.078488,-622.6259813,606.9871359,1.483432711,1.062359384,36.54749329
-0.961667,37.341667,9.4e-05,18/03/2015,True,17/03/2015,-11.81183984,-30.18768288,0.391280109,18.37584304,-41.99952272,0.4109727175,14.54988044,1.0,6.12e-17,2.0,37.341667,2.0,-171.8608575,-439.2271768,211.6990209,18.37584304,2.555713867,267.3663193
39.3834,-4.9335,9e-05,14/01/2020,True,11/01/2020,-26.03775377,-39.76582466,0.654777161,13.72807088,-65.80357843,0.1412512348888889,29.51276018,0.5,0.866025404,1.0,4.9335,1.0,-768.4459827,-1173.599246,871.0030135,13.72807088,1.527237142,405.1532638
10.253245,33.770319,9e-05,20/11/2019,True,20/11/2019,-13.40756617,-18.87646242,0.7102796,5.468896246,-32.2840286,13.956337285714286,18.88684569,-0.5,0.866025404,4.0,33.770319,2.0,-253.2266334,-356.5168329,356.71294,5.468896246,1.407896271,103.2901995
9.640467,42.403183,8.68e-05,05/06/2019,True,05/06/2019,-20.17943715,-47.5495975,0.424387129,27.37016034,-67.72903465,0.13013719,19.52741675,1.22e-16,-1.0,3.0,42.403183,2.0,-394.0522792,-928.5208067,381.3200051,27.37016034,2.356339135,534.4685276
10.14715,42.880833,8.67e-05,24/05/2018,True,23/05/2018,-30.24593963,-47.73825224,0.633578697,17.49231261,-77.98419188,0.194891911,19.87597284,0.5,-0.866025404,2.0,42.880833,2.0,-601.1674745,-948.8442048,395.0542961,17.49231261,1.578335896,347.6767303
10.212333,42.450583,8.39e-05,29/05/2018,True,29/05/2018,-21.95311195,-45.3323286,0.484270555,23.37921665,-67.28544055,0.186236420625,24.45898526,0.5,-0.866025404,2.0,42.450583,2.0,-536.9508416,-1108.782757,598.2419598,23.37921665,2.064961391,571.8319153
17.975556,40.038611,8.23e-05,25/04/2021,True,23/04/2021,-21.3937819,-27.17100751,0.787375363,5.777225607,-48.5647894,0.3247689322222222,15.1599406,0.866025404,-0.5,2.0,40.038611,2.0,-324.3284628,-411.9108598,229.823799,5.777225607,1.270042278,87.58239704
-76.83683,17.93603,8e-05,02/11/2017,True,02/11/2017,-20.34552928,-25.56674935,0.79578084,5.221220064,-45.91227863,0.75616312625,29.9239227,-0.5,0.866025404,4.0,17.93603,1.0,-608.8180455,-765.0574311,895.4411497,5.221220064,1.256627389,156.2393856
148.8917,-20.238367,7.21e-05,19/03/2020,True,20/03/2020,-17.61072526,-27.45055161,0.641543584,9.839826347,-45.06127687,2.3790427,28.96870706,1.0,6.12e-17,2.0,20.238367,1.0,-510.1599413,-795.2069883,839.1859888,9.839826347,1.558740552,285.047047
5.3552,43.2528,6.87e-05,16/10/2018,True,13/10/2018,-20.20147448,-31.08003316,0.649982398,10.87855868,-51.28150764,0.271720376,21.8736221,-0.866025404,0.5,4.0,43.2528,2.0,-441.8794187,-679.8329002,478.4553439,10.87855868,1.538503201,237.9534815
148.740667,-20.234533,6.76e-05,20/03/2020,True,20/03/2020,-17.65022529,-25.675734,0.687428265,8.025508712,-43.32595929,2.215791433333333,28.39925346,1.0,6.12e-17,2.0,20.234533,1.0,-501.2532215,-729.1716776,806.5175969,8.025508712,1.454697239,227.918456
24.2,37.7,6.67e-05,10/06/2015,True,09/06/2015,-20.0210303,-25.92279727,0.772332943,5.901766971,-45.94382757,0.1498718808333333,20.66141625,1.22e-16,-1.0,3.0,37.7,2.0,-413.6628407,-535.6017047,426.8941214,5.901766971,1.294778385,121.938864
24.3,37.8,6.67e-05,10/06/2015,True,09/06/2015,-19.8588719,-26.16084692,0.759106613,6.301975025,-46.01971882,0.1594874775,19.25499916,1.22e-16,-1.0,3.0,37.8,2.0,-382.3825618,-503.7270856,370.7549927,6.301975025,1.317338017,121.3445238
25.3,37.5,6.67e-05,15/06/2015,True,16/06/2015,-23.74336369,-24.18668581,0.98167082,0.443322117,-47.9300495,0.142428774,20.06837864,1.22e-16,-1.0,3.0,37.5,2.0,-476.4908128,-485.3875689,402.7398213,0.443322117,1.018671412,8.896756103
25.5,37.5,6.67e-05,16/06/2015,True,16/06/2015,-25.42383771,-25.66671141,0.990537405,0.2428737,-51.09054913,0.145797735,21.1591698,1.22e-16,-1.0,3.0,37.5,2.0,-537.9472992,-543.0863051,447.7104667,0.2428737,1.009552991,5.139005852
26.3,37.5,6.67e-05,16/06/2015,True,16/06/2015,-23.71448956,-22.92060353,1.034636349,-0.793886034,-46.63509309,0.130171385375,22.13441882,1.22e-16,-1.0,3.0,37.5,2.0,-524.9064441,-507.3342381,489.9324965,-0.793886034,0.966523166,-17.57220597
8.469206,44.240431,6.61e-05,04/07/2019,True,04/07/2019,-15.03195437,-38.64877422,0.388937416,23.61681986,-53.68072859,0.1314502357142857,26.44283852,-0.5,-0.866025404,3.0,44.240431,2.0,-397.4875419,-1021.983296,699.2237089,23.61681986,2.57110774,624.4957538
9.798333,41.13,6.41e-05,03/06/2018,True,04/06/2018,-15.57216862,-33.09717045,0.470498487,17.52500183,-48.66933907,0.147843048125,19.7710001,1.22e-16,-1.0,3.0,41.13,2.0,-307.8773473,-654.3641603,390.8924449,17.52500183,2.125405347,346.486813
8.751844,44.411064,6.4e-05,15/05/2019,True,12/05/2019,-23.33922587,-24.51004371,0.952231099,1.170817842,-47.84926958,0.3943220571428571,16.74294101,0.5,-0.866025404,2.0,44.411064,2.0,-390.7672821,-410.3702161,280.3260738,1.170817842,1.050165239,19.60293406
-129.206,43.098167,6.27e-05,08/12/2019,True,07/12/2019,-23.3326886,-34.24836582,0.681278888,10.91567722,-57.58105442,0.488769115,12.23999977,-2.45e-16,1.0,1.0,43.098167,2.0,-285.5921031,-419.1999898,149.8175944,10.91567722,1.467827665,133.6078867
-129.198667,43.118,6.27e-05,08/12/2019,True,07/12/2019,-25.0403136,-40.67516542,0.615616761,15.63485182,-65.71547902,0.4629994855555555,12.23999977,-2.45e-16,1.0,1.0,43.118,2.0,-306.4934328,-497.8640155,149.8175944,15.63485182,1.624387221,191.3705827
9.787617,41.05585,6.15e-05,01/06/2018,True,29/05/2018,-18.39667595,-24.13135858,0.762355583,5.734682632,-42.52803453,0.193326829090909,20.82360818,1.22e-16,-1.0,3.0,41.05585,2.0,-383.0851718,-502.501956,433.6226578,5.734682632,1.311723849,119.4167842
-129.018767,44.086533,5.74e-05,09/12/2019,True,07/12/2019,-25.648168,-33.94818908,0.755509166,8.300021077,-59.59635708,0.4483390941666667,11.125,-2.45e-16,1.0,1.0,44.086533,2.0,-285.335869,-377.6736035,123.765625,8.300021077,1.32361068,92.33773449
-129.017967,44.1043,5.74e-05,09/12/2019,True,07/12/2019,-31.96356263,-40.8147422,0.783137683,8.851179566,-72.77830483,0.4493905199999999,12.54028621,-2.45e-16,1.0,1.0,44.1043,2.0,-400.8322238,-511.8285488,157.2587783,8.851179566,1.276914675,110.9963251
5.2803,43.2475,5.74e-05,24/05/2019,True,22/05/2019,-24.83509556,-47.35644043,0.524429103,22.52134487,-72.19153599,0.3041225145454546,15.38618146,0.5,-0.866025404,2.0,43.2475,2.0,-382.1172868,-728.6347856,236.7345798,22.52134487,1.906835442,346.5174988
148.8145,-20.141617,5.71e-05,19/03/2020,True,20/03/2020,-14.30297992,-26.99750246,0.529789003,12.69452254,-41.30048238,2.1161545222222227,29.11353657,1.0,6.12e-17,2.0,20.141617,1.0,-416.410329,-785.9927753,847.5980118,12.69452254,1.887543898,369.5824463
148.905117,-20.15195,5.61e-05,18/03/2020,True,20/03/2020,-20.03110807,-32.08499172,0.624313955,12.05388364,-52.11609979,2.23105914,28.85079288,1.0,6.12e-17,2.0,20.15195,1.0,-577.9133503,-925.6774508,832.3682501,12.05388364,1.601758205,347.7641005
9.691667,40.974167,5.61e-05,01/06/2018,True,29/05/2018,-22.52484251,-45.99626845,0.489710215,23.47142594,-68.52111095,0.3276618633333333,19.89075203,1.22e-16,-1.0,3.0,40.974167,2.0,-448.0360569,-914.9003701,395.6420164,23.47142594,2.042023975,466.8643132
9.68405,41.8818,5.24e-05,29/05/2018,True,29/05/2018,-30.13851759,-47.51976165,0.634231245,17.38124406,-77.65827924,0.1558278641666666,23.91083234,0.5,-0.866025404,2.0,41.8818,2.0,-720.637041,-1136.237054,571.7279033,17.38124406,1.576711977,415.6000127
9.408967,41.539083,5.18e-05,04/06/2019,True,05/06/2019,-22.33210846,-27.67700416,0.806883156,5.344895702,-50.00911261,0.15344756,18.69119287,1.22e-16,-1.0,3.0,41.539083,2.0,-417.4137464,-517.3162228,349.360691,5.344895702,1.239336815,99.90247644
23.62655,37.9142,5.17e-05,15/10/2019,True,16/10/2019,-18.01224733,-22.53981774,0.799130123,4.527570417,-40.55206507,0.2561579625,24.37395902,-0.866025404,0.5,4.0,37.9142,2.0,-439.0297783,-549.3845941,594.0898784,4.527570417,1.251360662,110.3548158
23.708367,-36.499017,4.67e-05,10/05/2017,True,09/05/2017,-14.00446284,-32.28638752,0.433757503,18.28192468,-46.29085036,0.26617163,20.07598283,0.5,-0.866025404,2.0,36.499017,2.0,-281.1533555,-648.1809615,403.0450865,18.28192468,2.305435624,367.027606
10.468967,42.785017,4.65e-05,07/06/2019,True,05/06/2019,-22.92933822,-28.31249063,0.809866519,5.383152412,-51.24182886,0.2119530309090908,22.01525566,1.22e-16,-1.0,3.0,42.785017,2.0,-504.795243,-623.3067196,484.6714817,5.383152412,1.234771382,118.5114766
9.550197,44.066403,4.65e-05,01/04/2019,True,31/03/2019,-24.61494443,-32.13416765,0.766005353,7.519223217,-56.74911208,0.3755529566666666,14.11182627,0.866025404,-0.5,2.0,44.066403,2.0,-347.3618193,-453.4717911,199.1436406,7.519223217,1.305473906,106.1099717
9.945017,42.996533,4.62e-05,24/05/2018,True,23/05/2018,-22.67665705,-47.62376241,0.476162653,24.94710536,-70.30041946,0.2033126909090908,20.60000038,0.5,-0.866025404,2.0,42.996533,2.0,-467.1391438,-981.0495239,424.3600157,24.94710536,2.100122708,513.91038
5.3486,43.2654,4.56e-05,16/10/2018,True,13/10/2018,-16.92511195,-28.31594197,0.597723783,11.39083001,-45.24105392,0.2828703266666666,21.88758998,-0.866025404,0.5,4.0,43.2654,2.0,-370.4499108,-619.7677276,479.0665951,11.39083001,1.67301357,249.3178168
-167.77,64.32,4.5e-05,24/09/2017,True,25/09/2017,-16.48500528,-44.99176531,0.366400499,28.50676003,-61.4767706,8.406222422222223,6.853506533,-1.0,-1.84e-16,4.0,64.32,3.0,-112.9800914,-308.3513575,46.9705518,28.50676003,2.729253922,195.3712661
-129.18,43.1625,4.44e-05,08/12/2019,True,07/12/2019,-23.30182095,-47.08999708,0.494835897,23.78817614,-70.39181803,0.4161484322222222,12.23999977,-2.45e-16,1.0,1.0,43.1625,2.0,-285.2142831,-576.3815535,149.8175944,23.78817614,2.020871982,291.1672705
-129.186833,43.145167,4.44e-05,08/12/2019,True,07/12/2019,-18.99978464,-47.08900686,0.403486629,28.08922222,-66.08879151,0.45671597,12.23999977,-2.45e-16,1.0,1.0,43.145167,2.0,-232.5573597,-576.3694332,149.8175944,28.08922222,2.478396874,343.8120735
-129.0198,44.067633,4.43e-05,09/12/2019,True,07/12/2019,-29.41428563,-36.70635491,0.801340414,7.292069273,-66.12064054,0.4354527288888889,11.125,-2.45e-16,1.0,1.0,44.067633,2.0,-327.2339277,-408.3581983,123.765625,7.292069273,1.247909107,81.12427066
-129.018917,44.08425,4.43e-05,09/12/2019,True,07/12/2019,-27.78142716,-47.07793948,0.590115614,19.29651232,-74.85936664,0.4483390941666667,11.125,-2.45e-16,1.0,1.0,44.08425,2.0,-309.0683771,-523.7420767,123.765625,19.29651232,1.694583191,214.6736996
2.820132,36.773149,4.17e-05,26/06/2018,True,25/06/2018,-26.70325531,-29.20800785,0.914244321,2.504752549,-55.91126316,0.1613676842857143,20.68456955,1.22e-16,-1.0,3.0,36.773149,2.0,-552.3453415,-604.1550698,427.8514173,2.504752549,1.093799521,51.8097283
41.0169,-2.3825,4e-05,11/01/2020,True,09/01/2020,-28.51680641,-42.06973842,0.677846059,13.55293201,-70.58654483,0.8084110758333335,29.36305894,0.5,0.866025404,1.0,2.3825,1.0,-837.3406675,-1235.296209,862.1892306,13.55293201,1.475261213,397.9555416
